transactionID,customerID,franchiseID,dateTime,product,quantity,unitPrice,totalPrice,paymentMethod,cardNumber
2000129,1000019,3000037,2024-05-10T04:03:37.467Z,Tokyo Tidbits,6,3,18,mastercard,2255384569774744
2000130,1000047,3000030,2024-05-14T11:34:33.591Z,Outback Oatmeal,10,3,30,visa,4385009735097733
2000131,1000094,3000041,2024-05-01T19:22:41.918Z,Tokyo Tidbits,6,3,18,amex,349681484464216
2000132,1000181,3000005,2024-05-10T07:14:04.961Z,Orchard Oasis,7,3,21,amex,370306967394456
2000133,1000109,3000030,2024-05-10T10:26:06.944Z,Golden Gate Ginger,3,3,9,mastercard,5188975661077509
2000134,1000296,3000006,2024-05-07T12:00:53.410Z,Austin Almond Biscotti,2,3,6,mastercard,2266504540061799
2000135,1000061,3000032,2024-05-02T09:24:00.427Z,Outback Oatmeal,8,3,24,visa,4859574564674065
2000136,1000128,3000034,2024-05-06T10:39:25.320Z,Tokyo Tidbits,10,3,30,mastercard,2464203715715194
2000137,1000231,3000031,2024-05-16T05:08:31.441Z,Orchard Oasis,6,3,18,visa,4314685311216874
2000138,1000237,3000007,2024-05-13T02:33:59.928Z,Tokyo Tidbits,2,3,6,amex,371462248615083
2000140,1000282,3000038,2024-05-08T19:01:48.807Z,Pearly Pies,6,3,18,visa,4068642241289685
2000141,1000050,3000034,2024-05-07T12:39:02.866Z,Orchard Oasis,1,3,3,amex,347401080488366
2000142,1000170,3000008,2024-05-02T21:53:01.273Z,Pearly Pies,7,3,21,mastercard,5133651330221069
2000143,1000229,3000040,2024-05-09T03:03:13.545Z,Golden Gate Ginger,1,3,3,visa,4586092225718221
2000144,1000105,3000037,2024-05-17T10:12:21.746Z,Outback Oatmeal,7,3,21,mastercard,2640630240675609
2000145,1000042,3000038,2024-05-01T15:23:32.879Z,Austin Almond Biscotti,6,3,18,visa,4114473004712232
2000146,1000005,3000040,2024-05-06T10:35:19.923Z,Pearly Pies,2,3,6,mastercard,2275055592419061
2000147,1000213,3000015,2024-05-12T20:14:31.773Z,Tokyo Tidbits,5,3,15,mastercard,5316224508552969
2000148,1000118,3000034,2024-05-08T18:10:51.939Z,Golden Gate Ginger,1,3,3,mastercard,2703117303280802
2000149,1000013,3000019,2024-05-06T20:36:30.636Z,Pearly Pies,2,3,6,mastercard,5136388817435147
2000150,1000219,3000040,2024-05-05T23:19:19.534Z,Pearly Pies,4,3,12,amex,379484145156823
2000151,1000244,3000035,2024-05-08T22:55:28.649Z,Golden Gate Ginger,10,3,30,visa,4458532727554280
2000152,1000085,3000001,2024-05-05T20:42:11.475Z,Pearly Pies,3,3,9,mastercard,2274766978343425
2000153,1000065,3000016,2024-05-07T04:41:09.578Z,Orchard Oasis,9,3,27,amex,347457040234365
2000154,1000184,3000044,2024-05-14T22:42:11.730Z,Tokyo Tidbits,9,3,27,visa,4233813518495723
2000155,1000223,3000019,2024-05-13T21:38:40.062Z,Austin Almond Biscotti,4,3,12,mastercard,2280697944747484
2000156,1000153,3000010,2024-05-13T20:38:15.359Z,Austin Almond Biscotti,8,3,24,amex,375617254825019
2000158,1000220,3000035,2024-05-17T01:03:35.428Z,Orchard Oasis,6,3,18,amex,370821725096771
2000159,1000061,3000010,2024-05-14T09:54:11.167Z,Tokyo Tidbits,3,3,9,visa,4056388784905451
2000160,1000176,3000016,2024-05-10T19:57:11.235Z,Orchard Oasis,3,3,9,mastercard,2265081354526432
2000161,1000057,3000017,2024-05-07T16:01:15.786Z,Austin Almond Biscotti,10,3,30,mastercard,2720504158860003
2000164,1000192,3000022,2024-05-09T13:25:37.238Z,Tokyo Tidbits,7,3,21,amex,349348916805578
2000165,1000020,3000006,2024-05-04T08:47:31.815Z,Austin Almond Biscotti,7,3,21,visa,4971343999030266
2000166,1000163,3000015,2024-05-05T15:03:04.145Z,Tokyo Tidbits,6,3,18,visa,4885469306547364
2000167,1000216,3000027,2024-05-14T09:33:43.145Z,Golden Gate Ginger,5,3,15,mastercard,5270616917862448
2000168,1000178,3000023,2024-05-07T18:03:55.893Z,Pearly Pies,10,3,30,mastercard,2715879077286390
2000169,1000280,3000018,2024-05-16T15:27:50.505Z,Austin Almond Biscotti,3,3,9,mastercard,2715419787975865
2000171,1000115,3000004,2024-05-04T04:35:40.266Z,Orchard Oasis,2,3,6,visa,4951877801353931
2000172,1000030,3000007,2024-05-06T23:57:08.324Z,Orchard Oasis,6,3,18,visa,4184079617443720
2000174,1000273,3000005,2024-05-04T17:16:08.548Z,Orchard Oasis,1,3,3,amex,349703064008112
2000175,1000290,3000006,2024-05-09T19:19:06.208Z,Pearly Pies,2,3,6,amex,347368872159069
2000176,1000005,3000038,2024-05-03T08:09:14.516Z,Golden Gate Ginger,8,3,24,mastercard,2479492413867133
2000177,1000029,3000011,2024-05-04T08:10:23.082Z,Tokyo Tidbits,5,3,15,mastercard,5110129817749024
2000178,1000086,3000044,2024-05-16T14:17:13.351Z,Austin Almond Biscotti,3,3,9,mastercard,2283221121949917
2000179,1000126,3000033,2024-05-13T01:26:51.431Z,Golden Gate Ginger,4,3,12,visa,4636315275687305
2000180,1000170,3000037,2024-05-01T08:38:33.229Z,Orchard Oasis,2,3,6,mastercard,5114287466429599
2000181,1000228,3000040,2024-05-15T15:50:19.109Z,Pearly Pies,9,3,27,mastercard,2263668619316351
2000182,1000005,3000029,2024-05-09T12:37:35.291Z,Tokyo Tidbits,7,3,21,amex,371244132233417
2000183,1000234,3000019,2024-05-03T13:09:37.221Z,Tokyo Tidbits,7,3,21,mastercard,2225899675499115
2000184,1000253,3000033,2024-05-13T16:47:29.644Z,Austin Almond Biscotti,6,3,18,visa,4553452341979553
2000185,1000010,3000041,2024-05-15T06:52:26.522Z,Austin Almond Biscotti,4,3,12,visa,4971839722332077
2000186,1000282,3000035,2024-05-17T08:25:06.295Z,Orchard Oasis,9,3,27,amex,340907104965830
2000188,1000174,3000015,2024-05-10T06:59:57.820Z,Tokyo Tidbits,3,3,9,visa,4724323268662874
2000189,1000076,3000026,2024-05-08T16:03:55.369Z,Tokyo Tidbits,3,3,9,visa,4418990501544084
2000190,1000142,3000032,2024-05-15T00:15:12.554Z,Austin Almond Biscotti,1,3,3,mastercard,2274504706357353
2000191,1000155,3000040,2024-05-04T00:12:25.881Z,Austin Almond Biscotti,10,3,30,visa,4958607429888163
2000192,1000163,3000018,2024-05-12T16:05:23.416Z,Orchard Oasis,2,3,6,mastercard,5292385226514801
2000193,1000054,3000041,2024-05-09T11:20:12.228Z,Austin Almond Biscotti,1,3,3,mastercard,2657603731395433
2000194,1000049,3000027,2024-05-03T13:40:25.160Z,Golden Gate Ginger,2,3,6,mastercard,2242674860325568
2000197,1000035,3000041,2024-05-01T09:49:46.199Z,Orchard Oasis,9,3,27,amex,342474307785109
2000198,1000002,3000008,2024-05-16T12:50:49.326Z,Golden Gate Ginger,10,3,30,visa,4221360564471640
2000199,1000148,3000003,2024-05-13T00:41:24.567Z,Austin Almond Biscotti,6,3,18,mastercard,5201743184333319
2000200,1000137,3000029,2024-05-04T01:23:14.963Z,Golden Gate Ginger,7,3,21,amex,343039328897792
2000201,1000033,3000035,2024-05-10T08:50:44.784Z,Golden Gate Ginger,1,3,3,mastercard,2330829158184456
2000202,1000068,3000044,2024-05-05T23:30:09.931Z,Outback Oatmeal,5,3,15,mastercard,2293473863141769
2000203,1000181,3000010,2024-05-02T12:51:53.702Z,Tokyo Tidbits,4,3,12,amex,346254744028461
2000204,1000041,3000015,2024-05-04T14:15:10.095Z,Tokyo Tidbits,4,3,12,visa,4848423763504083
2000205,1000031,3000040,2024-05-16T22:42:23.317Z,Orchard Oasis,5,3,15,mastercard,2236174878339014
2000207,1000135,3000010,2024-05-10T19:21:12.052Z,Tokyo Tidbits,10,3,30,amex,376655343608003
2000211,1000155,3000024,2024-05-08T14:01:48.466Z,Austin Almond Biscotti,2,3,6,amex,376529428533347
2000212,1000278,3000005,2024-05-16T01:02:30.217Z,Pearly Pies,5,3,15,visa,4383981440323178
2000213,1000189,3000017,2024-05-14T12:25:58.705Z,Austin Almond Biscotti,5,3,15,visa,4629754623763005
2000215,1000288,3000006,2024-05-07T19:22:48.435Z,Pearly Pies,10,3,30,visa,4070815013409469
2000216,1000221,3000003,2024-05-06T11:36:29.475Z,Outback Oatmeal,9,3,27,visa,4494250954272957
2000217,1000215,3000032,2024-05-13T19:24:47.419Z,Outback Oatmeal,1,3,3,mastercard,2720128969787393
2000219,1000262,3000001,2024-05-08T03:33:59.172Z,Outback Oatmeal,9,3,27,mastercard,2278037823569838
2000220,1000104,3000041,2024-05-16T23:24:27.768Z,Orchard Oasis,6,3,18,mastercard,5375561051259270
2000221,1000012,3000010,2024-05-01T13:35:03.726Z,Pearly Pies,3,3,9,mastercard,2380165840193889
2000222,1000232,3000035,2024-05-05T04:47:45.272Z,Austin Almond Biscotti,10,3,30,mastercard,5476112382408117
2000223,1000182,3000036,2024-05-09T14:51:56.518Z,Austin Almond Biscotti,10,3,30,visa,4299515009148601
2000226,1000208,3000022,2024-05-10T15:23:27.230Z,Orchard Oasis,3,3,9,mastercard,2286460288145391
2000227,1000164,3000027,2024-05-12T18:10:43.453Z,Pearly Pies,10,3,30,visa,4321497119419440
2000228,1000037,3000017,2024-05-06T05:58:36.608Z,Tokyo Tidbits,5,3,15,amex,373542934191917
2000229,1000251,3000042,2024-05-09T18:59:37.397Z,Orchard Oasis,7,3,21,visa,4803554055731944
2000230,1000261,3000005,2024-05-13T15:26:48.227Z,Austin Almond Biscotti,3,3,9,mastercard,2243479124765826
2000231,1000244,3000004,2024-05-17T02:11:05.202Z,Orchard Oasis,9,3,27,mastercard,2720058510482709
2000232,1000252,3000026,2024-05-13T04:25:01.968Z,Orchard Oasis,1,3,3,amex,347374324042010
2000236,1000233,3000009,2024-05-09T14:55:03.256Z,Golden Gate Ginger,9,3,27,visa,4364352817687830
2000237,1000102,3000015,2024-05-07T17:18:58.883Z,Orchard Oasis,10,3,30,amex,341950090155700
2000238,1000013,3000024,2024-05-15T08:58:30.457Z,Austin Almond Biscotti,5,3,15,amex,370236790823944
2000239,1000038,3000041,2024-05-10T15:12:04.600Z,Pearly Pies,4,3,12,amex,373442096245165
2000240,1000133,3000011,2024-05-05T19:28:58.501Z,Outback Oatmeal,7,3,21,mastercard,2517213600854997
2000242,1000191,3000017,2024-05-04T07:35:45.829Z,Outback Oatmeal,10,3,30,visa,4801034119006486
2000245,1000101,3000043,2024-05-04T17:22:19.670Z,Austin Almond Biscotti,7,3,21,mastercard,2397241195603672
2000246,1000148,3000043,2024-05-15T15:42:46.026Z,Golden Gate Ginger,9,3,27,amex,376543763137648
2000247,1000112,3000027,2024-05-11T00:57:30.589Z,Golden Gate Ginger,3,3,9,amex,373057683414709
2000248,1000265,3000036,2024-05-15T02:24:38.576Z,Golden Gate Ginger,10,3,30,visa,4712856379142637
2000249,1000266,3000043,2024-05-15T04:41:49.182Z,Tokyo Tidbits,5,3,15,mastercard,2704442254024226
2000250,1000120,3000012,2024-05-07T08:28:22.740Z,Austin Almond Biscotti,9,3,27,amex,372624434326226
2000251,1000248,3000038,2024-05-14T12:52:15.323Z,Austin Almond Biscotti,3,3,9,mastercard,5132823920762817
2000252,1000257,3000029,2024-05-05T10:50:09.044Z,Austin Almond Biscotti,4,3,12,amex,378494095359609
2000253,1000287,3000045,2024-05-09T05:05:33.069Z,Orchard Oasis,7,3,21,mastercard,5206074289055903
2000254,1000127,3000036,2024-05-07T05:50:43.940Z,Orchard Oasis,3,3,9,amex,345691688192434
2000255,1000030,3000022,2024-05-15T07:32:11.310Z,Pearly Pies,5,3,15,amex,345482987794611
2000256,1000276,3000036,2024-05-09T06:19:23.551Z,Golden Gate Ginger,1,3,3,visa,4537230355139889
2000257,1000206,3000040,2024-05-01T09:40:11.654Z,Tokyo Tidbits,9,3,27,visa,4642493968628142
2000258,1000069,3000035,2024-05-06T21:33:12.916Z,Tokyo Tidbits,10,3,30,mastercard,2274953823116848
2000259,1000282,3000005,2024-05-12T15:27:12.770Z,Outback Oatmeal,6,3,18,visa,4627083459430154
2000261,1000268,3000001,2024-05-08T01:41:04.809Z,Golden Gate Ginger,3,3,9,amex,349149626712710
2000263,1000232,3000033,2024-05-15T01:02:31.879Z,Tokyo Tidbits,2,3,6,mastercard,2447448446054197
2000264,1000288,3000005,2024-05-06T13:58:44.987Z,Tokyo Tidbits,6,3,18,amex,375599896787916
2000265,1000228,3000023,2024-05-01T00:05:02.620Z,Tokyo Tidbits,7,3,21,mastercard,2720052927555595
2000266,1000111,3000018,2024-05-14T11:05:03.943Z,Orchard Oasis,7,3,21,visa,4706458134009066
2000267,1000294,3000045,2024-05-15T14:41:37.764Z,Golden Gate Ginger,6,3,18,mastercard,5565913641516356
2000268,1000149,3000004,2024-05-07T21:35:22.606Z,Tokyo Tidbits,2,3,6,visa,4077024473825974
2000269,1000116,3000009,2024-05-15T01:11:20.288Z,Outback Oatmeal,10,3,30,amex,341756503645520
2000270,1000105,3000034,2024-05-12T01:55:46.476Z,Austin Almond Biscotti,3,3,9,mastercard,5308038352036949
2000271,1000004,3000015,2024-05-15T16:01:50.152Z,Golden Gate Ginger,8,3,24,mastercard,2289129590862855
2000274,1000126,3000045,2024-05-10T06:25:51.176Z,Golden Gate Ginger,2,3,6,amex,343897651406683
2000275,1000255,3000019,2024-05-03T22:59:41.606Z,Tokyo Tidbits,9,3,27,amex,348948998314935
2000276,1000239,3000044,2024-05-07T21:20:58.488Z,Golden Gate Ginger,1,3,3,mastercard,5556998787636622
2000277,1000110,3000037,2024-05-16T02:56:52.045Z,Orchard Oasis,9,3,27,mastercard,2308440430102726
2000278,1000004,3000043,2024-05-14T09:33:56.975Z,Austin Almond Biscotti,9,3,27,amex,349223934677624
2000279,1000089,3000037,2024-05-12T16:47:35.318Z,Outback Oatmeal,1,3,3,mastercard,2287663153021196
2000280,1000268,3000027,2024-05-14T10:56:38.689Z,Austin Almond Biscotti,5,3,15,visa,4841443039205072
2000281,1000112,3000001,2024-05-16T18:52:31.225Z,Golden Gate Ginger,3,3,9,visa,4859626494511880
2000282,1000255,3000029,2024-05-02T00:47:44.088Z,Pearly Pies,8,3,24,mastercard,2228146252357283
2000283,1000118,3000016,2024-05-14T16:51:59.258Z,Austin Almond Biscotti,2,3,6,amex,378320195117136
2000284,1000137,3000009,2024-05-09T05:47:01.964Z,Outback Oatmeal,10,3,30,mastercard,2263584413436156
2000285,1000291,3000010,2024-05-14T23:15:36.157Z,Outback Oatmeal,6,3,18,visa,4869228668938508
2000287,1000222,3000031,2024-05-07T04:03:41.509Z,Austin Almond Biscotti,4,3,12,mastercard,2608913326033608
2000288,1000001,3000036,2024-05-09T08:00:45.632Z,Austin Almond Biscotti,4,3,12,visa,4672975930984366
2000289,1000239,3000034,2024-05-07T16:38:50.051Z,Tokyo Tidbits,5,3,15,amex,349457858913744
2000290,1000106,3000029,2024-05-13T16:34:59.858Z,Golden Gate Ginger,6,3,18,amex,349888791883638
2000291,1000075,3000015,2024-05-05T12:07:42.029Z,Pearly Pies,1,3,3,mastercard,5332034325445994
2000292,1000239,3000011,2024-05-01T08:53:53.685Z,Outback Oatmeal,6,3,18,mastercard,2264483188691542
2000293,1000036,3000024,2024-05-10T18:08:10.046Z,Golden Gate Ginger,10,3,30,amex,345447647125159
2000296,1000032,3000044,2024-05-15T11:55:35.191Z,Golden Gate Ginger,4,3,12,amex,344376893684018
2000298,1000213,3000043,2024-05-04T13:35:19.000Z,Tokyo Tidbits,5,3,15,visa,4266911038381520
2000300,1000010,3000015,2024-05-07T23:13:46.611Z,Tokyo Tidbits,8,3,24,amex,372791089978989
2000301,1000109,3000018,2024-05-13T01:57:07.597Z,Outback Oatmeal,4,3,12,amex,344439445640100
2000302,1000211,3000007,2024-05-12T13:54:42.692Z,Outback Oatmeal,2,3,6,visa,4725618243167348
2000303,1000179,3000045,2024-05-04T23:41:07.938Z,Pearly Pies,6,3,18,mastercard,5507405891385484
2000304,1000139,3000036,2024-05-12T16:37:50.377Z,Orchard Oasis,10,3,30,visa,4894869800405564
2000305,1000142,3000034,2024-05-15T19:12:01.289Z,Orchard Oasis,4,3,12,amex,346041855978349
2000308,1000141,3000019,2024-05-08T21:58:41.660Z,Golden Gate Ginger,7,3,21,visa,4472166458591518
2000309,1000253,3000006,2024-05-04T21:55:50.731Z,Pearly Pies,4,3,12,amex,348139765333429
2000310,1000260,3000031,2024-05-14T03:46:08.085Z,Golden Gate Ginger,3,3,9,visa,4500355106677441
2000311,1000093,3000022,2024-05-06T13:53:14.078Z,Austin Almond Biscotti,10,3,30,amex,341011309061096
2000312,1000132,3000031,2024-05-01T17:05:32.887Z,Austin Almond Biscotti,7,3,21,amex,370362868557808
2000313,1000299,3000018,2024-05-13T15:37:49.894Z,Austin Almond Biscotti,2,3,6,amex,342320271203704
2000314,1000181,3000008,2024-05-11T18:48:09.374Z,Orchard Oasis,4,3,12,amex,348878003370012
2000315,1000054,3000006,2024-05-05T14:04:04.536Z,Austin Almond Biscotti,5,3,15,amex,344187909940124
2000316,1000114,3000031,2024-05-06T06:54:13.922Z,Golden Gate Ginger,3,3,9,visa,4754433201089656
2000318,1000225,3000007,2024-05-02T05:17:12.958Z,Golden Gate Ginger,3,3,9,amex,345665192244741
2000319,1000232,3000036,2024-05-16T04:05:19.473Z,Orchard Oasis,8,3,24,visa,4184063870216304
2000321,1000155,3000012,2024-05-13T02:03:52.226Z,Tokyo Tidbits,6,3,18,mastercard,2720463807296079
2000322,1000141,3000016,2024-05-04T01:22:55.364Z,Outback Oatmeal,4,3,12,amex,345248084599942
2000323,1000213,3000036,2024-05-14T16:52:29.340Z,Outback Oatmeal,4,3,12,amex,375028479800441
2000324,1000145,3000011,2024-05-11T13:49:21.084Z,Austin Almond Biscotti,2,3,6,amex,343888600988020
2000325,1000282,3000043,2024-05-10T22:27:21.384Z,Austin Almond Biscotti,1,3,3,amex,340887630767795
2000326,1000118,3000015,2024-05-16T05:57:04.478Z,Tokyo Tidbits,4,3,12,visa,4807921703149579
2000327,1000287,3000005,2024-05-07T17:10:42.706Z,Orchard Oasis,3,3,9,mastercard,2385704070336993
2000328,1000016,3000016,2024-05-16T08:27:52.915Z,Golden Gate Ginger,4,3,12,mastercard,2252912919514395
2000329,1000091,3000023,2024-05-17T01:42:57.257Z,Tokyo Tidbits,8,3,24,amex,372085333341569
2000330,1000029,3000045,2024-05-14T23:17:15.030Z,Tokyo Tidbits,7,3,21,amex,347930025659962
2000332,1000228,3000042,2024-05-07T11:32:12.864Z,Golden Gate Ginger,1,3,3,amex,372552413208984
2000333,1000058,3000032,2024-05-05T18:51:23.284Z,Golden Gate Ginger,7,3,21,amex,373022810258411
2000334,1000194,3000035,2024-05-15T12:28:43.749Z,Austin Almond Biscotti,10,3,30,amex,344606633842579
2000335,1000133,3000006,2024-05-08T03:45:32.390Z,Tokyo Tidbits,1,3,3,mastercard,2295791525640045
2000336,1000228,3000031,2024-05-08T22:33:01.154Z,Austin Almond Biscotti,7,3,21,visa,4848869966858785
2000337,1000273,3000011,2024-05-01T08:59:31.947Z,Outback Oatmeal,4,3,12,amex,349324745129159
2000338,1000248,3000036,2024-05-14T06:17:05.558Z,Tokyo Tidbits,10,3,30,mastercard,5560355369008981
2000339,1000018,3000041,2024-05-04T05:00:59.490Z,Pearly Pies,4,3,12,visa,4224782481736622
2000340,1000079,3000015,2024-05-15T02:35:39.656Z,Austin Almond Biscotti,7,3,21,visa,4911260986652972
2000341,1000196,3000007,2024-05-01T04:36:43.191Z,Austin Almond Biscotti,8,3,24,visa,4701714268612496
2000342,1000028,3000013,2024-05-02T19:52:27.721Z,Outback Oatmeal,8,3,24,amex,378188078268023
2000344,1000222,3000009,2024-05-04T02:15:24.294Z,Outback Oatmeal,1,3,3,visa,4999446464380450
2000345,1000156,3000012,2024-05-05T19:10:33.853Z,Golden Gate Ginger,9,3,27,amex,372513422391013
2000346,1000070,3000041,2024-05-10T19:26:48.633Z,Golden Gate Ginger,5,3,15,mastercard,5205167609722219
2000348,1000202,3000023,2024-05-05T02:31:10.691Z,Tokyo Tidbits,2,3,6,mastercard,2244962900400196
2000349,1000176,3000019,2024-05-09T06:55:50.040Z,Austin Almond Biscotti,2,3,6,amex,377276547917337
2000350,1000297,3000013,2024-05-13T20:32:10.411Z,Orchard Oasis,6,3,18,visa,4025802452107859
2000352,1000242,3000032,2024-05-11T07:54:06.339Z,Tokyo Tidbits,6,3,18,visa,4155423127589371
2000353,1000264,3000030,2024-05-12T00:48:42.596Z,Tokyo Tidbits,7,3,21,amex,341167453795135
2000354,1000128,3000042,2024-05-16T08:55:54.136Z,Outback Oatmeal,9,3,27,visa,4522011198181107
2000355,1000010,3000015,2024-05-09T17:28:29.917Z,Austin Almond Biscotti,4,3,12,visa,4130966114052654
2000356,1000247,3000025,2024-05-04T02:33:24.893Z,Tokyo Tidbits,7,3,21,amex,373409270024641
2000357,1000288,3000026,2024-05-13T10:30:45.579Z,Pearly Pies,5,3,15,mastercard,2720511986067396
2000358,1000000,3000025,2024-05-12T07:22:48.530Z,Outback Oatmeal,1,3,3,mastercard,2713021469550834
2000360,1000144,3000038,2024-05-10T06:24:46.100Z,Outback Oatmeal,2,3,6,mastercard,2645367056484942
2000362,1000113,3000033,2024-05-02T07:11:30.287Z,Pearly Pies,1,3,3,mastercard,2293074611149052
2000363,1000109,3000010,2024-05-11T14:48:53.067Z,Tokyo Tidbits,8,3,24,visa,4109756326064101
2000366,1000276,3000017,2024-05-14T22:56:13.314Z,Outback Oatmeal,4,3,12,amex,375146577370818
2000367,1000064,3000042,2024-05-14T07:04:18.732Z,Pearly Pies,2,3,6,mastercard,2249419316016343
2000368,1000280,3000007,2024-05-10T12:42:05.007Z,Tokyo Tidbits,8,3,24,amex,372379928465846
2000370,1000107,3000036,2024-05-08T12:34:09.979Z,Pearly Pies,5,3,15,amex,373944378088304
2000372,1000284,3000043,2024-05-13T05:04:27.420Z,Outback Oatmeal,2,3,6,visa,4280185368213437
2000373,1000097,3000005,2024-05-02T21:28:13.522Z,Outback Oatmeal,10,3,30,visa,4749975072660898
2000374,1000212,3000029,2024-05-08T03:57:09.127Z,Austin Almond Biscotti,7,3,21,amex,344619508222900
2000375,1000192,3000042,2024-05-15T00:00:57.440Z,Golden Gate Ginger,4,3,12,mastercard,2298481799010516
2000376,1000015,3000007,2024-05-05T08:18:54.484Z,Golden Gate Ginger,10,3,30,amex,347572199892225
2000377,1000137,3000031,2024-05-02T14:35:41.491Z,Outback Oatmeal,4,3,12,mastercard,5253137991806905
2000378,1000241,3000045,2024-05-17T10:47:28.238Z,Tokyo Tidbits,1,3,3,mastercard,2255870688787476
2000379,1000123,3000045,2024-05-12T11:10:11.165Z,Austin Almond Biscotti,3,3,9,mastercard,5361312700512925
2000380,1000155,3000044,2024-05-10T05:43:07.821Z,Golden Gate Ginger,9,3,27,mastercard,5472173535330297
2000381,1000021,3000016,2024-05-08T03:57:14.542Z,Orchard Oasis,1,3,3,mastercard,5239227149810609
2000382,1000247,3000005,2024-05-05T08:33:09.862Z,Golden Gate Ginger,7,3,21,amex,375415840807512
2000383,1000036,3000041,2024-05-11T15:59:20.860Z,Golden Gate Ginger,7,3,21,mastercard,5267046930974092
2000386,1000025,3000022,2024-05-08T10:07:06.670Z,Golden Gate Ginger,7,3,21,amex,345807875384903
2000388,1000045,3000045,2024-05-02T20:52:29.867Z,Golden Gate Ginger,2,3,6,amex,371548396375387
2000389,1000268,3000018,2024-05-13T19:40:20.758Z,Golden Gate Ginger,5,3,15,amex,342131383432648
2000391,1000130,3000001,2024-05-15T22:49:37.033Z,Pearly Pies,9,3,27,amex,340688620864083
2000392,1000283,3000045,2024-05-14T21:16:43.723Z,Golden Gate Ginger,2,3,6,mastercard,5143157884416699
2000393,1000137,3000038,2024-05-10T17:47:38.832Z,Outback Oatmeal,8,3,24,visa,4943015796070035
2000394,1000131,3000004,2024-05-13T21:21:48.059Z,Tokyo Tidbits,5,3,15,mastercard,2643883898469133
2000396,1000242,3000037,2024-05-09T18:51:09.633Z,Outback Oatmeal,4,3,12,mastercard,5530056556473445
2000397,1000094,3000018,2024-05-03T01:19:20.987Z,Austin Almond Biscotti,10,3,30,amex,378286814720677
2000398,1000286,3000019,2024-05-06T01:26:39.368Z,Golden Gate Ginger,9,3,27,mastercard,2383595728140536
2000400,1000128,3000030,2024-05-06T04:47:52.141Z,Pearly Pies,5,3,15,amex,371896329809331
2000403,1000257,3000017,2024-05-06T08:37:04.258Z,Tokyo Tidbits,10,3,30,mastercard,2268899607585369
2000404,1000045,3000018,2024-05-12T11:32:06.736Z,Pearly Pies,8,3,24,visa,4936073132662626
2000405,1000241,3000013,2024-05-01T03:15:11.544Z,Pearly Pies,8,3,24,visa,4590475748673581
2000406,1000053,3000006,2024-05-12T10:41:02.777Z,Pearly Pies,3,3,9,amex,377768804536842
2000407,1000287,3000045,2024-05-15T02:34:21.563Z,Outback Oatmeal,5,3,15,amex,348465117798245
2000408,1000006,3000024,2024-05-05T23:23:35.165Z,Austin Almond Biscotti,9,3,27,visa,4613175376615549
2000409,1000134,3000018,2024-05-08T19:15:05.371Z,Outback Oatmeal,3,3,9,amex,376751147410694
2000410,1000148,3000001,2024-05-05T11:31:32.149Z,Orchard Oasis,3,3,9,visa,4602533472292345
2000412,1000170,3000036,2024-05-01T12:51:34.241Z,Tokyo Tidbits,10,3,30,amex,340531653203730
2000413,1000182,3000045,2024-05-10T22:50:35.656Z,Orchard Oasis,6,3,18,visa,4234977118361707
2000414,1000221,3000004,2024-05-13T23:37:22.358Z,Outback Oatmeal,1,3,3,amex,349320696268186
2000832,1000288,3000023,2024-05-06T14:01:07.472Z,Austin Almond Biscotti,10,3,30,mastercard,2252969897906704
2000833,1000293,3000007,2024-05-11T16:58:28.955Z,Orchard Oasis,6,3,18,amex,374800305750573
2000834,1000036,3000031,2024-05-16T23:32:00.157Z,Outback Oatmeal,9,3,27,amex,370296509638587
2000835,1000037,3000009,2024-05-17T03:10:26.035Z,Austin Almond Biscotti,6,3,18,amex,374228095673419
2000836,1000083,3000018,2024-05-11T23:56:05.317Z,Tokyo Tidbits,2,3,6,visa,4881313201490433
2000837,1000193,3000033,2024-05-01T19:55:56.100Z,Orchard Oasis,8,3,24,visa,4343238424795239
2000838,1000076,3000023,2024-05-05T02:07:56.266Z,Austin Almond Biscotti,8,3,24,amex,347934148702055
2000840,1000207,3000042,2024-05-02T14:41:38.987Z,Orchard Oasis,6,3,18,mastercard,2266667792392079
2000842,1000031,3000026,2024-05-03T19:02:26.948Z,Pearly Pies,7,3,21,visa,4266121040247137
2000844,1000083,3000033,2024-05-13T01:52:49.481Z,Outback Oatmeal,9,3,27,mastercard,2286956558864025
2000845,1000134,3000025,2024-05-02T13:36:35.765Z,Golden Gate Ginger,8,3,24,visa,4004759110578217
2000846,1000170,3000023,2024-05-07T07:29:44.290Z,Pearly Pies,3,3,9,amex,348078643222927
2000848,1000137,3000004,2024-05-07T13:35:21.237Z,Orchard Oasis,9,3,27,amex,349883280174144
2000849,1000269,3000001,2024-05-02T00:15:39.904Z,Outback Oatmeal,5,3,15,visa,4065350182485782
2000851,1000085,3000004,2024-05-07T10:39:30.336Z,Tokyo Tidbits,7,3,21,amex,374204385143256
2000855,1000147,3000033,2024-05-16T18:26:05.007Z,Austin Almond Biscotti,9,3,27,amex,345592080716038
2000856,1000186,3000022,2024-05-17T00:52:58.930Z,Pearly Pies,5,3,15,mastercard,5157885480216831
2000857,1000110,3000018,2024-05-12T21:20:57.327Z,Outback Oatmeal,5,3,15,amex,376167299683766
2000859,1000032,3000035,2024-05-05T03:04:51.717Z,Austin Almond Biscotti,9,3,27,mastercard,2227363304514719
